,Unnamed: 0,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
32,32,2021-08-02,성산읍,2107424.8,321813.66,29498.162,197421.69,139.45291,5130.8833,133.8079,9367.234,103.791885,54.149147,641.97064,61.728508,244.73705,39.247192,25.17552,9.854509,64.353165,532.41656,4.2862964
33,33,2021-08-03,성산읍,1959686.8,320938.62,29974.123,203513.1,95.71933,6136.7314,140.32501,9288.038,63.726402,44.37388,583.17664,54.07948,244.84657,54.532074,16.82908,10.207573,46.52824,407.5799,0.6335142
34,34,2021-08-04,성산읍,2131967.2,316493.94,28701.197,209784.23,104.95407,6069.0513,146.75792,9078.894,88.08868,32.974472,660.85547,49.958683,235.77629,39.359344,9.811066,2.07069,87.71641,486.25058,-0.30745834
35,35,2021-08-05,성산읍,2085516.1,313570.12,28428.93,207942.3,63.657406,5420.0464,155.57642,9061.106,84.306335,54.905838,644.9499,71.103355,250.82553,46.150974,9.559056,7.9698763,88.157616,496.6703,-0.22135884
36,36,2021-08-06,성산읍,2177739.0,319771.9,23047.414,227004.3,82.525986,5907.272,165.46428,8880.051,115.23196,54.43058,643.8938,111.42668,254.97171,53.529636,19.681719,2.5520473,85.08852,525.96027,0.045615733
37,37,2021-08-07,성산읍,2038141.8,322225.53,21282.334,227574.22,82.80756,5790.774,117.26235,9377.534,67.32789,15.986374,603.1876,110.04649,253.33829,73.65282,12.249311,4.776142,77.89565,505.0903,0.68666995
38,38,2021-08-08,성산읍,1947042.5,318807.38,28477.445,209202.31,58.3485,6424.28,170.97029,9313.454,52.361282,55.15057,621.9678,72.83452,279.67447,38.29478,29.10273,6.6991897,58.185665,474.58633,0.31979918
39,39,2021-08-09,성산읍,1700609.0,312769.22,27782.537,203571.08,39.75275,5546.2935,151.69427,8924.379,70.01523,41.227623,638.00714,69.01166,257.00717,77.70101,9.86815,5.9701304,69.48731,508.37387,-0.14112428
40,40,2021-08-10,성산읍,1786598.8,313907.94,27517.1,209220.2,94.19737,5550.832,151.54361,8464.355,74.606316,56.62928,642.5422,77.21394,282.40717,76.43237,12.047746,4.1687207,54.78384,547.5648,-0.09441659
41,41,2021-08-11,성산읍,1977197.5,311687.75,27386.973,213710.95,100.30745,5551.268,191.19012,8738.607,72.11153,46.807003,667.0055,64.47782,271.7969,43.529667,22.714653,8.42325,73.46907,554.7005,-0.12801915
42,42,2021-08-12,성산읍,2006172.9,306706.66,27548.92,230876.39,166.38435,5804.66,216.61862,8659.457,99.32075,42.118214,583.7555,53.266968,246.1283,39.95658,9.059273,6.1273613,87.89599,501.5496,-0.24268806
43,43,2021-08-13,성산읍,2231292.5,311462.66,23116.027,266817.66,153.1173,6572.4575,181.77615,8551.836,103.402084,48.1953,603.9525,81.74098,217.98442,66.87165,35.965775,-0.53941816,121.65172,502.78653,-0.06498143
44,44,2021-08-14,성산읍,2217769.2,315932.22,20948.926,237400.42,72.407875,5503.037,160.78458,9307.098,92.09619,24.529795,614.68475,109.859375,269.77127,69.847176,5.6317277,4.8513436,96.928406,544.28674,3.0478764
45,45,2021-08-15,성산읍,2028544.2,313776.0,27007.635,208490.17,194.84842,4802.4907,185.2368,10053.722,63.33961,40.921883,609.89923,53.94749,272.43356,71.61,24.67008,4.4870214,52.114536,519.1263,-0.46211556
46,46,2021-08-16,성산읍,1832901.0,313587.62,26921.943,223116.4,192.90355,5974.1934,213.5604,10526.255,96.20013,48.257996,574.7926,55.450493,195.6169,42.474712,39.346535,0.69830686,97.880974,571.77454,0.32862043
47,47,2021-08-17,성산읍,1894756.8,314786.47,27394.111,219269.03,87.89721,8452.447,200.12009,11065.953,93.68005,50.452084,599.0168,57.983986,240.5839,36.940155,19.691,4.3635216,83.61866,515.1681,3.857934
48,48,2021-08-18,성산읍,1952823.4,322448.2,28133.498,231248.11,48.65842,9706.441,185.08803,11663.874,75.70116,37.512733,617.19574,62.23913,227.32503,51.87461,10.718437,5.373433,96.33632,451.81076,-0.6592958
49,49,2021-08-19,성산읍,2181100.0,318836.06,27374.443,229111.34,106.84665,8506.5625,127.75579,10630.994,101.1588,61.78579,616.782,76.13922,266.27658,46.539875,25.108324,4.6786165,106.16495,483.40515,-0.45836732
50,50,2021-08-20,성산읍,2076916.8,310135.75,22707.732,243780.8,308.71185,5591.402,88.65876,9480.781,103.723495,49.640656,591.96277,52.856556,267.00854,56.310276,26.041237,4.2248697,95.38253,505.58008,0.31321093
51,51,2021-08-21,성산읍,2074058.8,312137.84,19645.814,233743.03,212.69498,4474.2627,65.37866,8768.183,89.0988,19.088018,633.9629,59.974094,270.45435,66.8676,32.39638,4.827087,74.341866,477.39264,-0.037538856
52,52,2021-08-22,성산읍,1925645.2,308697.5,26784.299,195169.72,41.977013,5151.236,128.0358,8722.765,70.8736,57.26181,596.4529,54.45906,261.5757,19.852072,19.637165,15.546836,71.27323,515.2537,4.744134
53,53,2021-08-23,성산읍,2027961.8,306585.16,26250.236,204197.53,27.978575,4339.006,139.59921,8326.054,73.72139,26.93545,576.013,58.47984,242.3551,49.321854,22.83365,4.4394517,72.506996,538.2169,-0.25185153
54,54,2021-08-24,성산읍,2010000.9,304969.66,26255.197,201523.48,47.475464,4472.6426,121.16923,7850.616,86.23385,53.31377,633.58093,77.827515,295.86615,37.13839,25.535984,1.4847504,48.055794,560.20325,0.66393703
55,55,2021-08-25,성산읍,1949479.6,312798.03,26069.484,202206.38,34.647377,4416.626,94.960915,8332.486,112.42257,38.240547,663.8236,91.95244,285.87805,37.887707,17.20147,5.3126535,83.135254,499.97955,-0.5222684
56,56,2021-08-26,성산읍,1922081.8,314626.12,26773.953,202695.3,56.14915,4466.1953,82.57605,9035.924,120.35151,45.505302,702.3721,93.568695,289.69055,57.38693,7.800777,9.108127,90.7971,526.0982,-0.59690267
57,57,2021-08-27,성산읍,2123191.8,314402.47,23441.096,216556.86,218.17883,4814.5317,78.39584,8915.386,124.252205,42.32932,564.8167,93.18146,272.4659,71.94449,15.690274,9.314316,74.73805,492.42325,0.3665402
58,58,2021-08-28,성산읍,2495796.8,321337.7,20672.895,216542.77,128.94418,3882.012,25.932396,8308.453,92.23673,10.191586,646.3581,115.07994,323.30365,84.1366,31.245054,1.6600109,85.07281,450.1917,0.8087976
59,59,2021-08-29,성산읍,2048244.8,312032.88,26835.18,167532.56,102.134056,4589.1846,90.21755,8751.202,74.206535,41.85401,643.54816,63.152924,317.8288,26.954554,15.6596775,1.1878569,86.93697,485.5041,0.29173806
60,60,2021-08-30,성산읍,2024602.2,322262.0,29581.611,147314.19,113.423706,3846.6829,114.67374,8746.417,101.00677,34.57905,631.3317,46.316154,252.44974,56.27,6.3363485,0.012976974,115.35208,493.91824,0.72833836
61,61,2021-08-31,성산읍,2020809.2,327880.44,29346.602,151797.3,108.83423,4003.9797,132.38428,9194.039,66.38289,31.664507,560.15533,69.76913,277.72076,39.405308,27.443302,0.86218804,86.87587,500.68362,3.7329874
0,0,2021-07-01,안덕면,913887.44,370046.78,53957.727,190098.7,423.63864,6317.749,2110.9019,14473.912,121.89884,55.04556,392.6374,61.95965,257.07593,69.32765,22.627525,6.0613403,102.48131,507.53497,1.1565633
1,1,2021-07-02,안덕면,1122086.8,367313.44,54638.105,200824.27,483.20822,6452.408,2179.2957,13936.522,114.01145,58.33897,380.35162,82.97488,299.69852,65.20472,35.019283,6.7506886,123.639435,565.87695,0.8609383
2,2,2021-07-03,안덕면,1194159.6,357127.22,41195.77,225138.12,376.05624,6828.4087,1943.0251,13372.259,152.02405,50.155056,498.99298,72.21919,319.44815,57.477734,40.08047,4.853509,134.81151,617.9393,-0.41494983
3,3,2021-07-04,안덕면,1203311.8,364954.38,37903.594,228761.94,374.54788,6262.766,1972.8916,13518.029,113.987236,32.861176,435.46304,88.58318,312.4265,61.296356,44.414337,3.462088,142.83842,542.5271,0.8472352
4,4,2021-07-05,안덕면,1026492.8,367959.8,51701.95,206652.23,494.64694,5901.4927,1977.6113,14026.078,106.67883,37.260975,457.05988,56.93867,319.88028,49.410927,31.507336,4.2389393,107.298676,496.20602,0.8500051
5,5,2021-07-06,안덕면,1214640.9,373550.38,56496.098,203474.78,420.82758,4527.665,2112.392,14229.633,120.901085,19.60089,429.27893,66.70599,315.3133,52.51332,30.719378,10.543491,122.0041,504.03534,0.13861614
6,6,2021-07-07,안덕면,1035697.75,372552.06,56663.246,201759.52,391.7617,5344.757,2117.182,13633.722,118.075775,35.996254,403.2025,73.194084,308.0646,62.278473,42.27477,9.72437,94.87746,516.39075,0.7703109
7,7,2021-07-08,안덕면,1072925.8,376484.0,58757.035,200476.66,362.0571,5478.06,2214.3506,13890.192,117.3644,44.810734,406.15323,73.11585,274.35327,70.66376,29.229105,7.5758557,100.54363,510.57452,0.47355515
8,8,2021-07-09,안덕면,1085066.6,375866.1,57914.508,208197.84,370.45255,5825.3037,2244.777,13781.87,105.054825,39.03276,326.09146,75.713554,301.5713,61.25045,30.73104,13.192729,118.379524,554.4283,0.33147845
9,9,2021-07-10,안덕면,1181515.8,363397.38,43564.117,237901.4,342.1734,5888.951,2007.4768,13151.229,146.84872,48.70791,529.2302,83.93864,312.98154,70.16064,37.714195,16.015,144.16542,605.8593,0.402368
10,10,2021-07-11,안덕면,1244548.1,369971.8,39198.305,233175.1,279.1558,5757.6606,2096.3062,13758.058,106.36729,33.694984,397.9172,96.53761,286.7582,63.295155,42.723713,7.307598,141.0136,491.60345,0.8096551
11,11,2021-07-12,안덕면,942800.8,370783.25,48994.965,203574.06,345.1667,7215.2676,2180.344,14663.771,91.91735,45.46075,437.45886,64.42079,328.86298,56.864857,23.58535,2.7056825,93.685585,465.24155,0.34295654
12,12,2021-07-13,안덕면,1124201.1,371233.72,49182.855,198780.81,338.40103,6983.3354,2299.0356,14657.699,119.118675,39.650284,428.97122,85.92193,318.02872,37.35821,23.543709,4.916524,92.7771,472.86295,0.114502534
13,13,2021-07-14,안덕면,1002548.4,361189.16,47733.996,190171.62,303.77792,6285.4097,2249.2656,14472.162,89.85846,32.68953,442.91022,91.81651,325.93445,56.11124,26.207886,3.1580935,101.41954,474.52438,0.46623832
14,14,2021-07-15,안덕면,1031043.75,356258.25,46236.113,188689.73,357.69156,6177.391,2230.3867,13994.982,136.58278,56.580906,391.60684,80.19784,328.77625,73.33725,24.330544,15.756067,112.7994,476.78226,0.4335823
15,15,2021-07-16,안덕면,1018938.75,349776.2,46408.6,191022.06,401.26358,6900.574,2145.8132,13141.879,125.04587,50.837017,384.30322,63.947548,301.3036,53.535168,26.008894,7.1498923,98.27993,519.2261,-0.13971698
16,16,2021-07-17,안덕면,1105823.6,341562.03,36559.85,210331.83,384.86646,8989.97,2122.03,12643.013,134.04515,43.230206,423.81317,77.07598,293.12103,65.44763,28.080896,3.9824476,101.724464,521.30164,-0.48238966
17,17,2021-07-18,안덕면,1064206.8,345783.88,33039.703,198864.92,372.70633,6803.435,1991.2487,12739.146,99.16021,29.389656,342.33936,96.177895,239.37341,46.816284,23.998917,0.09836142,102.793274,355.68976,0.75311214
18,18,2021-07-19,안덕면,1043976.4,346334.78,40324.85,175628.47,407.35324,5282.8506,1951.1395,12368.018,115.91154,28.660334,422.7701,78.68801,253.37228,44.412827,20.605074,8.616819,108.39291,348.32263,0.5549108
19,19,2021-07-20,안덕면,1085726.6,337975.34,43480.895,174487.62,393.24777,6088.0117,1948.0381,12398.153,119.18814,39.13021,469.93625,47.663025,278.51462,52.339993,16.198496,8.709804,96.61315,453.73993,0.06739527
20,20,2021-07-21,안덕면,962523.25,335888.12,43335.73,176579.97,471.59512,7329.7124,2016.8918,12313.592,136.26894,39.395977,435.1476,68.31706,326.4971,44.104027,16.336002,0.8908279,109.79891,469.7058,0.048848353
21,21,2021-07-22,안덕면,1083965.9,337671.75,42464.28,191776.36,504.33752,11802.644,2014.4594,12307.262,208.28508,63.03106,568.73016,57.662178,378.58398,74.674515,22.4158,16.771177,189.76836,489.60706,-0.07775072
22,22,2021-07-23,안덕면,1101506.5,343957.47,36550.02,225596.38,482.2805,9368.999,1982.9718,12538.839,144.93999,46.577774,471.3218,105.812096,336.5398,57.184628,46.408585,14.468774,167.08632,414.86407,0.36506546
23,23,2021-07-24,안덕면,1125371.8,343308.06,33617.13,222269.81,519.9053,6450.5005,2017.4613,12825.37,114.37478,51.411594,362.97504,114.4155,333.4254,63.24751,21.87266,6.6455727,98.10455,415.6624,0.04473973
24,24,2021-07-25,안덕면,1101849.5,346059.5,32281.514,195015.89,485.5725,5238.5483,1973.0427,13041.329,107.797,40.46022,346.1591,87.36225,286.85336,62.47661,21.082714,2.3350089,95.55051,376.37534,0.47876513
25,25,2021-07-26,안덕면,1099974.9,343681.4,41430.99,168519.58,436.9896,5662.474,1959.1995,12830.488,125.983665,29.007666,429.44128,58.312145,315.76147,62.104282,14.273913,5.9703493,97.06041,403.18237,0.52124906
26,26,2021-07-27,안덕면,1087223.0,342950.03,43562.65,178123.05,450.7502,6914.3433,2059.3784,13469.74,122.33858,27.90516,439.72452,67.15922,325.47006,45.929405,18.634518,4.5852547,101.86366,469.7564,-0.094880275
27,27,2021-07-28,안덕면,730413.5,344151.75,41378.28,163879.75,444.54132,8289.274,2055.0664,13757.863,136.49298,41.909473,432.6003,66.48208,298.67664,43.21734,16.165855,1.0600013,113.48367,435.03687,0.2281344
28,28,2021-07-29,안덕면,738290.5,349936.84,37730.43,168322.66,538.0344,8476.157,2007.997,13564.373,156.22456,45.584316,399.65118,73.01321,312.92297,50.70231,17.442242,5.6856146,139.4256,422.2894,0.36870623
29,29,2021-07-30,안덕면,875864.06,347872.3,32473.371,172374.0,479.8543,8932.5205,1925.6199,13609.998,154.92307,44.317616,444.09964,79.79155,328.65707,54.450268,38.73796,5.674418,137.4927,457.312,-0.44287223
30,30,2021-07-31,안덕면,889177.5,344062.4,31133.145,174548.89,454.5547,6733.529,1858.784,13604.908,124.13322,35.217945,403.6419,83.29414,302.21838,56.98145,23.465805,3.0767014,111.49083,401.0417,0.3366021
31,31,2021-08-01,안덕면,927844.8,343310.88,37491.742,150908.6,498.34662,5989.8315,1869.009,13318.687,135.86685,37.423073,463.31125,64.326996,317.4977,43.842064,19.265896,8.079826,103.147385,411.2415,0.9671998
32,32,2021-08-02,안덕면,956653.06,336645.88,39833.13,143818.19,485.66174,6214.0293,1877.0925,13631.02,114.15791,35.653996,421.2968,46.521095,278.3924,45.150806,15.457162,4.893781,107.053894,444.87378,-0.050423257
33,33,2021-08-03,안덕면,945438.44,336261.72,39628.1,146940.39,509.95462,7786.566,1913.9387,13523.987,135.97972,34.25369,415.18372,55.81537,321.92578,52.110622,25.027737,1.9797736,119.605644,454.74936,-0.27346107
34,34,2021-08-04,안덕면,1003229.0,334110.12,38224.64,151867.23,493.6234,8804.498,1818.7773,13457.249,149.18214,48.574944,455.05212,50.821766,309.91046,58.79705,24.17592,4.3463106,118.115105,476.634,-0.3774624
35,35,2021-08-05,안덕면,1142265.9,335563.03,36901.746,151696.14,500.21478,8532.693,1724.7517,13857.565,151.58023,47.989117,417.49216,57.655396,344.63242,54.10896,18.82936,10.187447,136.92204,477.65976,0.09559944
36,36,2021-08-06,안덕면,1027064.8,331353.0,29810.111,179862.05,498.11047,9882.269,1746.0103,14070.896,138.91379,25.340427,417.02023,60.99806,331.2093,54.965565,44.568054,9.040491,129.44438,483.15897,-0.7386631
37,37,2021-08-07,안덕면,1097307.5,332606.16,24704.648,172599.14,432.79163,9229.377,1651.7358,13895.789,109.08388,31.322601,363.37616,61.435448,303.5504,59.41254,20.51505,3.378614,124.88323,452.29492,0.1900962
38,38,2021-08-08,안덕면,1071321.6,333637.66,37833.055,141353.9,456.85318,8316.737,1665.6034,14237.508,131.48274,41.72227,442.79684,39.8049,324.78397,46.87015,23.625227,4.3876767,90.69406,466.89124,0.38960308
39,39,2021-08-09,안덕면,1130850.4,333668.78,37297.28,123881.164,486.39587,8046.1963,1669.3497,15492.768,113.25693,31.833954,370.53787,27.536625,280.79965,29.54029,16.780634,1.0164495,99.3304,446.4321,-0.63320756
40,40,2021-08-10,안덕면,1053264.8,324542.4,37318.81,146476.55,406.98746,8309.346,1538.2444,14749.443,119.43196,27.145777,416.3795,36.192966,282.7305,64.77485,24.860037,1.224542,117.39277,460.49026,-0.012979172
41,41,2021-08-11,안덕면,1033937.4,325961.7,34715.805,148375.4,443.78015,9202.256,1546.1215,14180.2705,125.28144,45.734035,372.1321,44.207092,307.3662,63.851547,17.632318,3.941565,114.014465,465.13702,-0.46497586
42,42,2021-08-12,안덕면,1067306.1,324799.03,34934.81,147817.3,493.811,8299.913,1561.7015,14147.857,122.046814,29.905281,302.23886,41.107628,284.98325,42.60112,34.18685,8.218161,140.56914,465.7082,-0.15441793
43,43,2021-08-13,안덕면,1066256.5,317576.53,27113.43,158122.39,513.4249,7944.002,1572.2391,14088.011,119.43544,35.634125,395.09653,33.534,288.21017,64.202126,29.419363,7.932778,120.807686,560.1094,-0.6146667
44,44,2021-08-14,안덕면,1063489.0,327004.97,24168.814,149687.56,444.03265,7093.6777,1598.8635,14161.876,115.66828,32.58703,389.6912,43.88345,284.47736,68.272385,25.254576,1.7787578,136.25967,462.5766,0.8033867
45,45,2021-08-15,안덕면,1045607.2,328082.4,36512.152,132158.89,413.779,6921.4507,1546.087,14139.854,116.053,47.451683,444.971,27.132654,311.08408,45.556904,19.169664,4.5368843,90.78939,473.9901,0.5558251
46,46,2021-08-16,안덕면,1182156.6,330332.75,35362.586,129227.61,450.28043,6613.846,1621.5957,14790.516,101.17637,32.457794,390.28043,25.087732,307.52884,42.46422,11.995727,2.3848023,116.23874,514.03815,-0.29625568
47,47,2021-08-17,안덕면,1059545.6,323476.97,33747.758,143656.86,444.24573,8578.001,1572.5854,14261.749,142.04024,29.645756,414.99454,32.2824,305.87906,65.75341,38.598164,0.93229216,120.287575,502.35352,-0.3217135
48,48,2021-08-18,안덕면,1046796.8,323804.34,35045.5,146050.88,440.43475,8668.463,1527.4083,13988.202,119.38464,50.25619,420.19388,37.282887,279.59366,59.768845,13.872657,3.8284118,101.88113,481.73236,-0.10746714
49,49,2021-08-19,안덕면,1144467.0,324174.66,33591.453,146640.58,436.87372,9288.725,1494.3611,14346.846,128.9296,43.96726,388.92062,44.44472,321.33722,46.970608,24.46564,8.229612,132.69238,489.2068,0.17674938
50,50,2021-08-20,안덕면,992497.6,319172.3,26470.143,170364.64,489.5618,11782.444,1585.7332,14396.345,122.27198,18.654213,359.19717,46.91285,297.12164,59.784115,28.702988,9.966374,108.97931,468.53088,-0.9153792
51,51,2021-08-21,안덕면,1065688.1,323581.38,23565.129,158277.97,373.9834,9972.188,1463.878,13956.294,106.87749,29.034607,353.5124,48.473988,283.85144,48.61022,24.619228,-1.0784589,112.86218,444.07675,0.6794368
52,52,2021-08-22,안덕면,1113455.1,322010.56,34688.098,138139.94,447.0867,8076.7603,1477.8082,14283.922,128.43814,32.43071,440.64236,23.947567,300.44095,34.6288,16.082312,9.356748,95.077324,473.74567,0.6447757
53,53,2021-08-23,안덕면,1197171.5,325448.16,35104.777,130293.85,483.86804,7153.2407,1560.294,14726.004,125.07216,30.385052,364.2583,23.66721,266.32642,41.14294,14.371412,2.9793859,108.30954,483.9485,-0.19193399
54,54,2021-08-24,안덕면,1076700.6,321384.22,33917.84,141168.84,461.09247,8008.193,1564.199,14317.0,137.86726,29.18247,414.2646,33.59834,280.92,63.39908,33.011673,2.929589,118.62908,509.838,-0.54935867
55,55,2021-08-25,안덕면,1107705.6,321333.8,33296.21,147264.81,478.91776,8419.9795,1502.4302,14051.487,125.21511,47.39893,414.83575,37.494114,312.5807,53.91499,22.782389,3.8809104,99.584274,524.2438,-0.116085224
56,56,2021-08-26,안덕면,1147656.0,322274.88,33093.28,154670.14,537.48944,7876.337,1545.8888,13795.354,118.39917,29.531605,327.51392,35.19874,300.07706,42.76328,34.387337,11.583773,141.38211,522.9545,0.21701601
57,57,2021-08-27,안덕면,1076512.4,314232.75,26054.379,176376.36,550.906,8037.7407,1541.9108,13958.116,125.609505,43.08299,393.82275,30.057373,314.75275,63.87684,26.357851,10.306713,132.56433,600.1934,-0.4797958
58,58,2021-08-28,안덕면,1114168.0,324189.12,22944.656,171356.88,445.6507,7909.0015,1539.7574,13788.697,110.773476,26.303543,405.63632,43.02976,309.60165,70.44858,26.383865,5.035068,143.59143,510.9498,1.241924
59,59,2021-08-29,안덕면,1102222.4,326364.6,35810.33,139868.48,403.51926,6671.6924,1507.0623,13898.454,128.0456,49.00364,447.90186,27.890942,332.08633,43.67462,25.173557,3.5203588,88.40644,516.3197,0.66443855
60,60,2021-08-30,안덕면,1190898.4,329059.97,34567.535,130337.68,449.97662,6276.0557,1591.0457,14762.268,105.045815,33.11378,383.49457,20.927038,316.62775,38.95185,16.75618,1.3922945,116.010155,534.59863,-0.21602932
61,61,2021-08-31,안덕면,989219.94,322296.6,34401.598,145126.88,395.85345,7627.782,1536.6979,14273.774,129.6388,31.954857,408.75305,29.117147,292.13422,56.03906,28.913364,1.6505585,122.12797,514.3792,0.66713923
0,0,2021-07-01,표선면,1035622.8,247476.2,23362.797,102674.65,52.611393,1951.7327,171.49431,5781.099,92.42188,47.461334,450.33057,69.88878,240.1751,37.70172,13.127181,8.294006,88.61257,409.45465,-0.089022405
1,1,2021-07-02,표선면,973790.25,242242.86,25812.814,108582.945,57.43251,1832.935,150.68567,5899.716,78.64544,46.54667,428.2931,49.790333,259.4754,39.555622,12.339939,12.618439,59.55217,454.20154,0.17560212
2,2,2021-07-03,표선면,1028842.75,241124.38,17793.719,124457.57,81.50656,2544.1929,155.91428,5717.3193,88.316376,60.471527,426.44077,69.30228,219.73357,54.363605,36.883324,8.578183,84.92432,427.07193,0.1232427
3,3,2021-07-04,표선면,971732.6,245141.11,17527.6,124909.766,117.93943,2283.338,168.87036,5898.627,58.98623,44.31684,373.16852,70.889626,225.8767,39.478676,9.036931,4.3917027,90.89316,392.3636,0.43660676
4,4,2021-07-05,표선면,1007667.7,243332.39,25032.443,112833.56,53.834137,1861.9617,162.9525,6033.139,75.02346,58.34432,403.70584,57.738804,261.4795,32.09822,11.088466,12.276721,59.49622,452.00278,0.1233563
5,5,2021-07-06,표선면,892326.6,242889.22,25903.943,107874.33,39.132374,1592.2677,148.02724,5730.515,85.37792,47.961765,397.22958,68.20561,215.53424,46.7562,13.837663,10.152324,90.67468,484.33105,-0.51638114
6,6,2021-07-07,표선면,919081.0,239527.44,24205.254,101670.28,72.96192,1689.8408,174.78342,5738.5063,57.596935,49.31183,403.0223,48.976604,222.67764,39.328194,23.95048,8.025536,60.221104,429.33728,0.24750707
7,7,2021-07-08,표선면,998751.8,246018.45,23736.072,94928.01,64.82571,1592.8389,176.53873,5700.664,88.73873,59.765347,386.1012,61.769474,223.30634,42.541546,19.117306,5.946619,79.19155,372.2087,0.24921502
8,8,2021-07-09,표선면,969584.8,241796.55,24716.5,102510.125,70.416176,1915.4989,160.03572,5715.3574,78.40225,45.57446,373.81598,55.71682,255.13574,35.1991,9.480282,8.954678,73.777565,397.99033,0.024282373
9,9,2021-07-10,표선면,1074435.8,241730.06,17861.893,122035.47,74.004135,2270.9512,158.8268,5655.85,93.52563,55.699787,435.984,74.20184,220.81439,51.234974,31.884203,7.2321987,74.78097,404.83154,0.28910515
10,10,2021-07-11,표선면,1034646.75,244369.38,16853.1,132521.94,136.13948,2581.8145,160.91429,5620.6455,63.201653,50.05767,401.2992,75.290474,220.1957,41.456768,15.031185,4.9266067,89.736,424.98987,-0.07379595
11,11,2021-07-12,표선면,937370.6,241773.44,24390.77,115506.055,60.70929,2424.1506,165.73442,5797.394,64.87538,47.339542,373.58243,50.26385,257.09494,41.378284,5.558465,5.512622,57.391983,382.09006,0.35142636
12,12,2021-07-13,표선면,929347.9,236035.44,25057.074,111760.695,28.23689,2207.9827,166.44759,5703.3013,93.87964,50.498825,348.37115,58.97744,225.10165,51.62744,14.054769,6.349145,82.62331,407.80597,0.12024975
13,13,2021-07-14,표선면,940751.25,238304.22,23466.459,102757.6,50.956013,2087.0552,175.14368,5640.716,67.027374,48.58713,361.504,54.535038,202.18991,33.618793,21.45089,7.1615124,66.52421,412.13403,1.0812261
14,14,2021-07-15,표선면,1111329.2,240205.28,23043.518,99932.805,70.62351,1841.7124,179.75206,5760.0366,98.329865,54.998966,405.97968,55.77533,229.49857,39.177155,19.48086,4.982316,84.431274,406.20764,1.0194504
15,15,2021-07-16,표선면,1000225.3,237451.95,23500.064,113780.64,108.56797,2583.2966,174.33423,5749.58,81.32042,41.39409,414.56033,61.462547,263.14804,37.36602,10.712957,8.023937,78.04872,393.18765,0.026400313
16,16,2021-07-17,표선면,1067722.5,239039.39,17222.553,133605.45,122.32878,3000.0876,162.51874,5671.2456,94.45292,46.01064,429.3737,87.911,220.5731,53.81628,31.91678,10.392326,90.09226,400.63675,0.12354668
17,17,2021-07-18,표선면,955638.06,237768.55,16708.959,127097.61,178.53844,2891.6626,188.10396,6041.9,51.704113,36.576805,363.90594,68.61071,226.43675,40.493214,14.176991,2.7411928,82.59511,361.9726,0.4025227
18,18,2021-07-19,표선면,891963.4,235659.77,22802.822,105728.67,134.33868,2557.1282,183.35947,6074.3325,80.36285,40.160385,401.49023,48.277706,256.01987,36.824207,5.7178793,5.694468,72.35199,335.75858,0.42746657
19,19,2021-07-20,표선면,928337.44,235641.94,23721.088,97157.62,106.44086,2577.826,158.69522,6081.5947,90.59081,53.116158,400.0168,60.02057,263.4413,44.23941,6.446749,5.3919926,75.97024,400.69833,0.17478858
20,20,2021-07-21,표선면,780921.06,232164.31,21935.016,96435.05,158.39693,2598.2214,185.48715,5998.915,81.193436,38.900047,344.58398,45.05623,232.83914,31.295425,21.617813,6.826862,68.49546,301.1119,0.39356935
21,21,2021-07-22,표선면,933354.56,236461.8,21344.824,87018.63,172.85307,2231.1482,170.46,5832.2646,90.501854,55.136845,451.76328,55.857708,239.6797,42.708702,14.974439,2.7796273,97.645935,343.91226,0.5818542
22,22,2021-07-23,표선면,856010.25,230450.14,21686.988,100209.98,155.83008,2639.2644,168.94038,5892.0874,71.95242,44.859512,423.63968,49.94278,266.6579,36.448338,14.131066,9.249412,91.48431,375.50366,0.133878
23,23,2021-07-24,표선면,844317.0,231643.16,16505.582,110349.32,143.96173,2931.1318,186.95328,5802.8145,88.71775,53.614796,394.17413,63.11484,224.68233,36.50658,22.985865,10.401273,86.395325,388.1674,0.08207951
24,24,2021-07-25,표선면,832959.4,237196.97,16551.707,112161.36,109.490486,3083.9282,166.1769,5733.4565,61.43955,38.654243,363.6413,73.163864,191.61311,26.82452,15.508315,5.0844355,69.484726,321.52246,0.5400875
25,25,2021-07-26,표선면,901486.5,232305.94,22112.213,100787.79,128.92131,3092.7817,177.28406,5849.9985,62.019337,35.67091,373.86044,43.30827,251.07275,35.63522,3.8322375,6.1659923,67.83404,337.49655,0.059255864
26,26,2021-07-27,표선면,903921.94,228420.33,23084.398,99517.84,103.35568,3404.8318,145.54115,5810.6094,89.05621,42.40085,374.03278,57.669075,257.66586,52.489994,7.195072,6.008257,76.96845,389.4568,-0.33912235
27,27,2021-07-28,표선면,808559.5,227971.0,20549.654,98438.33,147.9103,3368.581,143.36,5709.908,89.60966,32.60623,331.56622,45.38295,244.76025,41.76756,18.81618,4.4424887,72.77532,337.39407,-0.26845807
